"player","score","minutes","pm","tags","pops","grabs","drops","hold","captures","prevent","returns","pups","pupscomp","flaccids","longholds","handoff","goodhandoff","goregrab","coregrab","gohandoff","cohandoff","retinbase","quickret","saves","holdagainst","season","scpm","success_rate","tpm","poppm","droppm","gpm","hpm","cpm","ppm","rpm","pupm","kdr","limp","LHpm","handpm","GHpm","gorepm","corepm","copm","inbasepm","quickpm","savepm","HApm","cap_per","position"
"Maru",993,280,-1,238,475,413,369,3356,40,768,190,70,612,106,41,109,80,89,16,33,4,53,46,3,7855,"23",3.54642857142857,-0.00357142857142857,0.85,1.69642857142857,1.31785714285714,1.475,11.9857142857143,0.142857142857143,2.74285714285714,0.678571428571429,0.25,0.501052631578947,0.378571428571429,0.146428571428571,0.389285714285714,0.285714285714286,0.317857142857143,0.0571428571428571,0.0142857142857143,0.189285714285714,0.164285714285714,0.0107142857142857,28.0535714285714,9.68523002421307,"Offense"
"Ball-erina",878,268,-2,178,464,433,393,2687,37,548,121,72,612,118,21,111,66,104,13,32,1,29,29,4,6720,"23",3.27611940298507,-0.00746268656716418,0.664179104477612,1.73134328358209,1.46641791044776,1.61567164179104,10.0261194029851,0.138059701492537,2.04477611940298,0.451492537313433,0.26865671641791,0.383620689655172,0.440298507462687,0.0783582089552239,0.414179104477612,0.246268656716418,0.388059701492537,0.0485074626865672,0.00373134328358209,0.108208955223881,0.108208955223881,0.0149253731343284,25.0746268656716,8.54503464203233,"Offense"
"Cheetosrule",1024,280,52,290,405,354,318,2355,30,1298,220,74,612,98,19,106,70,84,13,36,2,67,64,2,7334,"23",3.65714285714286,0.185714285714286,1.03571428571429,1.44642857142857,1.13571428571429,1.26428571428571,8.41071428571429,0.107142857142857,4.63571428571429,0.785714285714286,0.264285714285714,0.716049382716049,0.35,0.0678571428571429,0.378571428571429,0.25,0.3,0.0464285714285714,0.00714285714285714,0.239285714285714,0.228571428571429,0.00714285714285714,26.1928571428571,8.47457627118644,"Offense"
"ez",1186,280,52,253,384,352,303,2806,47,942,195,87,612,79,34,122,79,74,13,27,2,56,47,4,7334,"23",4.23571428571429,0.185714285714286,0.903571428571429,1.37142857142857,1.08214285714286,1.25714285714286,10.0214285714286,0.167857142857143,3.36428571428571,0.696428571428571,0.310714285714286,0.658854166666667,0.282142857142857,0.121428571428571,0.435714285714286,0.282142857142857,0.264285714285714,0.0464285714285714,0.00714285714285714,0.2,0.167857142857143,0.0142857142857143,26.1928571428571,13.3522727272727,"Offense"
"GOOBR",1082,280,27,225,441,409,363,2687,43,1027,160,69,612,99,21,112,71,78,7,49,5,57,46,0,6572,"23",3.86428571428571,0.0964285714285714,0.803571428571429,1.575,1.29642857142857,1.46071428571429,9.59642857142857,0.153571428571429,3.66785714285714,0.571428571428571,0.246428571428571,0.510204081632653,0.353571428571429,0.075,0.4,0.253571428571429,0.278571428571429,0.025,0.0178571428571429,0.203571428571429,0.164285714285714,0,23.4714285714286,10.5134474327628,"Offense"
"inthesomeday",392,120,-15,106,165,148,134,919,12,366,61,42,270,45,8,32,17,39,4,16,2,20,18,1,3031,"23",3.26666666666667,-0.125,0.883333333333333,1.375,1.11666666666667,1.23333333333333,7.65833333333333,0.1,3.05,0.508333333333333,0.35,0.642424242424242,0.375,0.0666666666666667,0.266666666666667,0.141666666666667,0.325,0.0333333333333333,0.0166666666666667,0.166666666666667,0.15,0.00833333333333333,25.2583333333333,8.10810810810811,"Offense"
"d0pe",761,280,-24,202,497,448,420,2756,23,589,159,63,612,136,21,119,75,68,2,46,2,31,31,7,7352,"23",2.71785714285714,-0.0857142857142857,0.721428571428571,1.775,1.5,1.6,9.84285714285714,0.0821428571428571,2.10357142857143,0.567857142857143,0.225,0.406438631790744,0.485714285714286,0.075,0.425,0.267857142857143,0.242857142857143,0.00714285714285714,0.00714285714285714,0.110714285714286,0.110714285714286,0.025,26.2571428571429,5.13392857142857,"Offense"
"First",747,240,-56,192,407,332,304,1913,25,718,159,55,522,121,16,80,50,55,3,26,4,39,36,4,6105,"23",3.1125,-0.233333333333333,0.8,1.69583333333333,1.26666666666667,1.38333333333333,7.97083333333333,0.104166666666667,2.99166666666667,0.6625,0.229166666666667,0.471744471744472,0.504166666666667,0.0666666666666667,0.333333333333333,0.208333333333333,0.229166666666667,0.0125,0.0166666666666667,0.1625,0.15,0.0166666666666667,25.4375,7.53012048192771,"Offense"
"Air Jordan",1035,280,15,267,409,322,292,2109,30,1477,192,66,612,112,22,78,51,74,7,24,1,63,47,2,7887,"23",3.69642857142857,0.0535714285714286,0.953571428571429,1.46071428571429,1.04285714285714,1.15,7.53214285714286,0.107142857142857,5.275,0.685714285714286,0.235714285714286,0.65281173594132,0.4,0.0785714285714286,0.278571428571429,0.182142857142857,0.264285714285714,0.025,0.00357142857142857,0.225,0.167857142857143,0.00714285714285714,28.1678571428571,9.3167701863354,"Offense"
"#SelfySyntax",850,280,-53,175,409,354,325,2394,24,1165,124,82,612,103,17,89,58,104,11,33,2,33,27,2,7564,"23",3.03571428571429,-0.189285714285714,0.625,1.46071428571429,1.16071428571429,1.26428571428571,8.55,0.0857142857142857,4.16071428571429,0.442857142857143,0.292857142857143,0.427872860635697,0.367857142857143,0.0607142857142857,0.317857142857143,0.207142857142857,0.371428571428571,0.0392857142857143,0.00714285714285714,0.117857142857143,0.0964285714285714,0.00714285714285714,27.0142857142857,6.77966101694915,"Offense"
"Messi",900,277,5,204,400,368,329,2894,39,859,150,63,612,86,29,105,69,100,13,27,1,57,49,3,7411,"23",3.24909747292419,0.0180505415162455,0.736462093862816,1.44404332129964,1.18772563176895,1.32851985559567,10.4476534296029,0.140794223826715,3.10108303249097,0.541516245487365,0.227436823104693,0.51,0.310469314079422,0.104693140794224,0.379061371841155,0.249097472924188,0.36101083032491,0.0469314079422383,0.0036101083032491,0.205776173285199,0.176895306859206,0.0108303249097473,26.7545126353791,10.5978260869565,"Offense"
"Deafheaven",923,280,5,219,432,395,357,2621,34,965,161,81,612,108,20,108,72,100,13,29,2,46,36,6,7411,"23",3.29642857142857,0.0178571428571429,0.782142857142857,1.54285714285714,1.275,1.41071428571429,9.36071428571429,0.121428571428571,3.44642857142857,0.575,0.289285714285714,0.506944444444444,0.385714285714286,0.0714285714285714,0.385714285714286,0.257142857142857,0.357142857142857,0.0464285714285714,0.00714285714285714,0.164285714285714,0.128571428571429,0.0214285714285714,26.4678571428571,8.60759493670886,"Offense"
"KIDDO116",460,120,17,78,199,176,156,1254,19,280,58,48,270,51,14,49,36,27,3,9,0,19,17,0,2779,"23",3.83333333333333,0.141666666666667,0.65,1.65833333333333,1.3,1.46666666666667,10.45,0.158333333333333,2.33333333333333,0.483333333333333,0.4,0.391959798994975,0.425,0.116666666666667,0.408333333333333,0.3,0.225,0.025,0,0.158333333333333,0.141666666666667,0,23.1583333333333,10.7954545454545,"Offense"
"Kei Yonagi",996,280,14,282,407,366,328,2082,35,1736,240,58,576,127,16,88,53,76,7,26,4,81,64,0,7029,"24",3.55714285714286,0.05,1.00714285714286,1.45357142857143,1.17142857142857,1.30714285714286,7.43571428571429,0.125,6.2,0.857142857142857,0.207142857142857,0.692874692874693,0.453571428571429,0.0571428571428571,0.314285714285714,0.189285714285714,0.271428571428571,0.025,0.0142857142857143,0.289285714285714,0.228571428571429,0,25.1035714285714,9.56284153005464,"Offense"
"Drippy",970,249,22,256,439,414,369,2457,42,1398,224,58,522,138,21,126,75,89,11,36,3,88,71,2,6489,"24",3.89558232931727,0.0883534136546185,1.0281124497992,1.76305220883534,1.48192771084337,1.66265060240964,9.86746987951807,0.168674698795181,5.6144578313253,0.899598393574297,0.232931726907631,0.583143507972665,0.55421686746988,0.0843373493975904,0.506024096385542,0.301204819277108,0.357429718875502,0.0441767068273092,0.0120481927710843,0.353413654618474,0.285140562248996,0.00803212851405622,26.0602409638554,10.1449275362319,"Offense"
"Mr. Hat",715,200,14,163,402,379,342,2127,34,745,116,51,396,122,17,89,49,86,15,30,3,35,32,2,4823,"24",3.575,0.07,0.815,2.01,1.71,1.895,10.635,0.17,3.725,0.58,0.255,0.40547263681592,0.61,0.085,0.445,0.245,0.43,0.075,0.015,0.175,0.16,0.01,24.115,8.97097625329815,"Offense"
"ez",938,280,-4,204,342,324,289,2699,33,1083,145,77,576,71,34,90,59,81,9,33,2,39,38,1,7617,"24",3.35,-0.0142857142857143,0.728571428571429,1.22142857142857,1.03214285714286,1.15714285714286,9.63928571428571,0.117857142857143,3.86785714285714,0.517857142857143,0.275,0.596491228070175,0.253571428571429,0.121428571428571,0.321428571428571,0.210714285714286,0.289285714285714,0.0321428571428571,0.00714285714285714,0.139285714285714,0.135714285714286,0.00357142857142857,27.2035714285714,10.1851851851852,"Offense"
"DragonBeast",856,279,-13,204,426,375,348,2706,20,691,157,75,573,112,29,73,52,71,2,24,0,35,32,3,7191,"24",3.06810035842294,-0.046594982078853,0.731182795698925,1.52688172043011,1.24731182795699,1.34408602150538,9.6989247311828,0.0716845878136201,2.47670250896057,0.562724014336918,0.268817204301075,0.47887323943662,0.401433691756272,0.103942652329749,0.261648745519713,0.186379928315412,0.254480286738351,0.00716845878136201,0,0.125448028673835,0.114695340501792,0.010752688172043,25.7741935483871,5.33333333333333,"Offense"
"gg!",809,280,-46,171,429,417,383,3586,32,525,136,50,574,116,50,113,66,100,9,37,1,33,27,3,8307,"24",2.88928571428571,-0.164285714285714,0.610714285714286,1.53214285714286,1.36785714285714,1.48928571428571,12.8071428571429,0.114285714285714,1.875,0.485714285714286,0.178571428571429,0.398601398601399,0.414285714285714,0.178571428571429,0.403571428571429,0.235714285714286,0.357142857142857,0.0321428571428571,0.00357142857142857,0.117857142857143,0.0964285714285714,0.0107142857142857,29.6678571428571,7.67386091127098,"Offense"
"fender",1108,279,34,214,482,484,425,3723,53,749,150,89,575,127,37,150,108,122,16,35,2,51,37,1,7031,"24",3.97132616487455,0.121863799283154,0.767025089605735,1.72759856630824,1.52329749103943,1.73476702508961,13.3440860215054,0.189964157706093,2.68458781362007,0.537634408602151,0.318996415770609,0.443983402489627,0.455197132616487,0.132616487455197,0.537634408602151,0.387096774193548,0.437275985663082,0.0573476702508961,0.00716845878136201,0.182795698924731,0.132616487455197,0.003584229390681,25.2007168458781,10.9504132231405,"Offense"
"BALLDON'TLIE",1015,280,-7,247,452,426,384,2530,39,1330,185,90,576,137,21,101,76,83,10,45,3,56,47,4,7303,"24",3.625,-0.025,0.882142857142857,1.61428571428571,1.37142857142857,1.52142857142857,9.03571428571429,0.139285714285714,4.75,0.660714285714286,0.321428571428571,0.54646017699115,0.489285714285714,0.075,0.360714285714286,0.271428571428571,0.296428571428571,0.0357142857142857,0.0107142857142857,0.2,0.167857142857143,0.0142857142857143,26.0821428571429,9.15492957746479,"Offense"
"ccga4",948,279,34,214,399,379,340,2566,36,1222,159,68,575,95,10,110,81,125,14,33,4,44,33,1,7031,"24",3.39784946236559,0.121863799283154,0.767025089605735,1.43010752688172,1.21863799283154,1.3584229390681,9.19713261648745,0.129032258064516,4.37992831541219,0.56989247311828,0.243727598566308,0.536340852130326,0.340501792114695,0.03584229390681,0.39426523297491,0.290322580645161,0.448028673835125,0.0501792114695341,0.014336917562724,0.157706093189964,0.118279569892473,0.003584229390681,25.2007168458781,9.49868073878628,"Offense"
"no name",843,280,-26,208,463,410,382,2102,23,1029,155,68,576,156,10,86,50,69,1,30,0,44,44,4,6820,"24",3.01071428571429,-0.0928571428571429,0.742857142857143,1.65357142857143,1.36428571428571,1.46428571428571,7.50714285714286,0.0821428571428571,3.675,0.553571428571429,0.242857142857143,0.449244060475162,0.557142857142857,0.0357142857142857,0.307142857142857,0.178571428571429,0.246428571428571,0.00357142857142857,0,0.157142857142857,0.157142857142857,0.0142857142857143,24.3571428571429,5.60975609756098,"Offense"
"d0pe",747,280,-5,156,458,386,362,2560,22,619,110,62,576,95,23,95,64,64,5,36,0,21,22,6,7365,"24",2.66785714285714,-0.0178571428571429,0.557142857142857,1.63571428571429,1.29285714285714,1.37857142857143,9.14285714285714,0.0785714285714286,2.21071428571429,0.392857142857143,0.221428571428571,0.34061135371179,0.339285714285714,0.0821428571428571,0.339285714285714,0.228571428571429,0.228571428571429,0.0178571428571429,0,0.075,0.0785714285714286,0.0214285714285714,26.3035714285714,5.69948186528497,"Offense"
"Ball-erina",1027,280,44,180,440,440,381,3006,52,860,139,58,576,118,23,120,86,121,17,36,7,39,35,3,7374,"24",3.66785714285714,0.157142857142857,0.642857142857143,1.57142857142857,1.36071428571429,1.57142857142857,10.7357142857143,0.185714285714286,3.07142857142857,0.496428571428571,0.207142857142857,0.409090909090909,0.421428571428571,0.0821428571428571,0.428571428571429,0.307142857142857,0.432142857142857,0.0607142857142857,0.025,0.139285714285714,0.125,0.0107142857142857,26.3357142857143,11.8181818181818,"Offense"
"Will KO Anka",348,140,-33,100,233,200,188,1323,9,540,95,28,286,63,14,64,50,39,2,18,1,31,26,0,4126,"24",2.48571428571429,-0.235714285714286,0.714285714285714,1.66428571428571,1.34285714285714,1.42857142857143,9.45,0.0642857142857143,3.85714285714286,0.678571428571429,0.2,0.429184549356223,0.45,0.1,0.457142857142857,0.357142857142857,0.278571428571429,0.0142857142857143,0.00714285714285714,0.221428571428571,0.185714285714286,0,29.4714285714286,4.5,"Offense"
"Messi",791,240,-19,141,354,325,297,1791,28,856,107,50,486,114,13,74,51,73,4,20,2,37,32,2,5959,"24",3.29583333333333,-0.0791666666666667,0.5875,1.475,1.2375,1.35416666666667,7.4625,0.116666666666667,3.56666666666667,0.445833333333333,0.208333333333333,0.398305084745763,0.475,0.0541666666666667,0.308333333333333,0.2125,0.304166666666667,0.0166666666666667,0.00833333333333333,0.154166666666667,0.133333333333333,0.00833333333333333,24.8291666666667,8.61538461538461,"Offense"
